map,rank,red_economy,blue_economy,attacker_team,victim_team,attacker_loc_x,attacker_loc_y,victim_loc_x,victim_loc_y
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-2130,-7057,-3148,-5405,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-3033,-7448,-2570,-3459,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-2254,-6406,-3259,-7708,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-3047,-6008,-1805,-6657,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-3388,-7616,-1440,-6236,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,1315,-2466,1991,-3418,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-3447,-5342,90,-5820,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-3257,-5142,552,-5892,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-657,-6912,-3447,-6218,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,325,-5760,-1917,-5226,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,359,-4758,319,-5779,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,1550,-2814,2292,-5632,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-3100,-5663,-2087,-7012,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-1469,-6455,-2417,-6692,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,-1412,-6778,-2836,-6478,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,-3174,-6119,-1463,-7052,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,2056,-4582,311,-4868,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,3893,-6024,3590,-5947,before plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,5796,-3693,5596,-4597,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Red,Blue,5451,-7133,7305,-6580,after plant
/Game/Maps/Bonsai/Bonsai,/Game/GameModes/Bomb/BombGameMode.BombGameMode_C,0.0,Force,Force,Blue,Red,6335,-5238,5517,-5867,before plant
